"","j_AFFGEOID","sc_pctInfo","lag_spctInfo","LSAcl_.pctInfo","sc_pctFinReal","lag_spctFinReal","LSAcl_.pctFinReal","sc_pctProfSci","lag_spctProfSci","LSAcl_.pctProfSci","sc_pctEduHealth","lag_spctEduHealth","LSAcl_.pctEduHealth","sc_pctArtsEntFood","lag_spctArtsEntFood","LSAcl_.pctArtsEntFood","sc_pctOtherServ","lag_spctOtherServ","LSAcl_.pctOtherServ","sc_pctPubAdmin","lag_spctPubAdmin","LSAcl_.pctPubAdmin","sc_pctAgriculture","lag_spctAgriculture","LSAcl_.pctAgriculture","sc_pctConstruction","lag_spctConstruction","LSAcl_.pctConstruction","sc_pctManuf","lag_spctManuf","LSAcl_.pctManuf","sc_pctWholesale","lag_spctWholesale","LSAcl_.pctWholesale","sc_pctRetail","lag_spctRetail","LSAcl_.pctRetail","sc_pctTransport","lag_spctTransport","LSAcl_.pctTransport"
"1","5001600US2707",-0.679067690374335,-0.458331434610445,5,-0.843903690316278,-0.0538036495910977,5,-1.4870282379749,-0.925805266850216,2,0.559332193609189,0.576433632414184,5,-0.972860614468612,-0.436909179429262,5,-0.50339786581808,-0.554656756193574,5,-0.51987217242717,-0.246910067417956,5,1.9553414879378,0.989150076094916,1,0.655507941014017,0.424330618889622,5,1.05853035536307,0.406445560164358,5,1.24058597928166,0.443148660437349,5,0.00624040011554048,0.0597936945209599,5,-0.246596409929327,-0.115847436211709,5
"2","5001600US2702",0.196392679289464,-0.34720802084111,5,1.04641136314088,0.161583953101487,5,-0.120203465991349,-0.524935948860926,5,-0.11333542632155,0.521068285848056,5,-0.407947137536235,-0.539638005372279,5,-0.588505162181525,-0.596475437327722,5,-0.370060506491266,-0.594309245366717,5,-0.201723089611917,0.369785963943325,5,-0.455370815119922,-0.310046884890407,5,0.560826808415053,0.975560047601199,5,0.799081893703673,0.335305543606114,5,-0.101399211432063,0.01506772549098,5,0.435492804356839,-0.446977552271148,5
"3","5001600US2706",-0.6718659892218,-0.259958219483789,5,0.194981323401407,0.413947310085692,5,-0.569573431324156,-0.319419206602043,5,0.0763703214721214,0.394523333141481,5,-0.835074012569003,-0.331251502857101,5,-0.297319398163793,-0.54318061155134,5,-0.606082040001348,-0.450390704683332,5,-0.253761241933308,0.206892797058752,5,0.975249842548602,-0.33131868892007,5,1.15889733136097,0.695084121292134,1,0.730420776812302,0.337037547226153,5,0.175561997574544,-0.0992121660077375,5,-0.0421558433755022,-0.320499879981549,5
"4","5001600US2708",-0.808433625097118,-0.625855946473114,5,-0.62027079495857,-0.433082667385675,5,-1.14290892081815,-1.10623955694583,2,0.876564846558623,0.238981285868052,5,0.295146891762473,-0.328233898362578,5,-0.552499465037653,-0.382235166405831,5,0.163494993666609,-0.355433306219922,5,0.417508591425684,0.768981053069178,5,1.13202979642173,0.573756903063198,5,0.125281084225596,1.07339956480034,5,-0.670233565228193,0.205721032759198,5,0.270578978006525,0.267190624632201,5,-0.0515107927089745,-0.252730158813928,5
"5","5001600US1701",-0.210157074176325,-0.388565014052554,5,0.139844165109542,-0.244106146378525,5,-0.0601731810714543,-0.383503930334522,5,1.09019188705265,-0.816831256783463,5,-0.335255468924239,-0.749174982478855,5,-0.40592058365589,-1.12266805620749,5,0.385127112143938,-0.631021110309891,5,-0.676657418280306,-0.485278783922159,5,-0.54380756697605,-1.13001010892749,5,-0.518591922024757,-0.0678721575658091,5,-0.391841983891895,-0.367812191597999,5,-0.349716349943802,-1.14591187767285,5,2.1767024947752,0.890793404708297,1
"6","5001600US1718",-0.445134916361328,-0.405911097485512,5,1.46623465777074,-0.460636890464931,5,-0.821585406255916,-0.980384654713181,2,0.49849103932958,0.532057022271223,5,-0.880718635741604,-0.409753412708995,5,-0.290023672741166,-0.240196232943714,5,0.370322748248946,-0.271436234872501,5,0.419618378971012,0.419821226902609,5,-0.547955738872252,-0.263610984569749,5,0.299524333867086,1.0247449278408,5,0.601736299701247,-0.0231494744241517,5,0.0741071315158027,0.191535069629094,5,-0.241133907993271,0.319995431373853,5
"7","5001600US1707",0.298319686254277,-0.352689671223319,5,1.72051229655727,-0.236689879241185,5,1.70362363396489,-0.016923655843513,5,0.511168647735506,-1.24720679131058,5,-0.147936801355191,-0.454779690285315,5,-0.652582233652368,-0.883581419584838,5,-0.481150983711568,-0.683393261407686,5,-0.68646544482986,-0.696420172356,5,-2.0629982700086,-0.931896209868041,2,-0.480354587515411,-0.398675092999015,5,-0.141035733050206,-0.476864806415258,5,-1.42938111095786,-1.67924378451126,2,0.834831780796794,0.307893799754219,5
"8","5001600US1702",-0.187308221829184,-0.761392774171531,5,-0.190194147182312,-1.01515110535039,5,-0.445663141977302,-1.08158929383242,5,0.934326935067445,-0.741719202060617,5,-0.467021356268266,-0.922194045881655,5,-0.42679104565131,-1.26865664755951,5,0.177887121384445,-0.686690617483461,5,-0.513896778346861,-0.336817058846454,5,-1.13398289225548,-0.813014614682543,2,0.0583068561510203,0.436778469443487,5,-0.833183574643455,-0.914484983532614,2,-0.145689224070784,-1.16902137703794,5,3.10880670376803,0.206235674061627,5
"9","5001600US3101",-0.19926743343319,-0.144561457631688,5,0.315803141699373,0.743158159720031,5,-0.610358601520471,-0.738783450757072,5,0.478296860545394,0.18237956821033,5,-0.644630191913354,-0.757129588371074,5,-0.446161416932694,-0.557419753495807,5,0.344816887680098,-0.401438631403092,5,0.48833868561461,1.02022646642744,5,0.245182250132919,0.128788475718046,5,0.275767379264957,0.307822343788128,5,0.0808948203939775,0.613670359844048,5,-0.120819510767829,0.228302786402772,5,-0.0408142421145005,0.272451554567703,5
"10","5001600US0636",-0.500276128296839,-0.566095180601165,5,-0.667359673849594,-0.603614511126902,5,0.049544315053373,-0.244884934624267,5,-0.63385898987305,-0.284816706100673,5,2.24769981061911,0.546812546495806,1,1.38353491530751,0.545917575751801,1,-0.191158465504757,0.430797004621079,5,0.555842226681412,-0.144699322524747,5,0.840457635051309,0.944812960802343,1,-1.04520079190936,-0.413261807097183,5,-1.00430656603156,0.154208862990371,5,1.19251603224748,0.861438218981632,1,-0.148967692790736,1.00769931639876,5
"11","5001600US0616",-0.871023559478817,-0.270636754050233,5,-1.40777961842838,-0.800458952675916,2,-0.907465506888544,-0.185715399905908,5,-0.256331027280609,-0.424662222068946,5,-0.281085674469001,-0.0290617919755155,5,0.317584374972365,-0.203019092618668,5,0.16677039998207,0.241243513701605,5,3.83645724576107,2.95152417812368,1,0.196336105448325,0.126359755798764,5,0.0394945830690873,-0.243361677589953,5,0.768154275958944,0.547583441231595,5,-0.127887532862021,-0.160023544997771,5,-0.00414364348415925,-0.315702797941868,5
"12","5001600US0646",-0.593840215594122,0.24513550787804,5,-0.245217391894691,1.12368398154755,5,0.602631227265005,0.787361335604238,5,-1.48658844179774,-0.425782172764819,5,1.59930130519085,0.212850920187898,5,1.35280298345116,0.401870658096248,5,-1.13249375296029,-0.585578738546854,5,-0.421865362096025,-0.573272917864206,5,0.971942778122859,-0.850398978883529,5,0.845548494300817,0.332016371374718,5,0.783486904112059,1.70104737144561,1,-0.0863650547756609,-0.469249063613532,5,-0.876727863049555,-0.571542140526491,5
"13","5001600US0637",3.94404028917895,2.16245037468634,1,-0.15143195284231,-0.252783088042643,5,1.49661866782196,0.627043783317446,1,-0.20320342486888,-0.941291517603721,5,1.15895180635247,0.799286987749968,1,2.13145169004438,1.18940488422967,1,-0.914098097675285,-0.921416680645632,2,-0.624181006552379,-0.589839862048062,5,-0.947837669642077,-0.369557531690751,5,-0.884005100013139,0.191369448476902,5,-0.953761506468516,1.6693103122413,5,-0.887592050749013,-0.373087421420556,5,-0.137531485464701,0.666309474553176,5
"14","5001600US0633",6.23361968824579,2.86405575840154,1,1.72390147436536,-0.176564612949048,5,2.24040804619269,0.649655768083774,1,-0.511994778657015,-0.719733290892493,5,0.165791953547223,0.94578453959359,5,-0.821284472415116,1.78396289539616,5,-1.06595715118299,-0.694564290371323,2,-0.647352282105769,-0.246131367394341,5,-1.94414104973011,-0.438509283010803,2,-0.519599227579972,-0.2613164833718,5,0.666791498413168,0.48145216432575,5,-1.9082146789377,-0.500152204359878,2,-1.04744968617723,0.159041534420278,5
"15","5001600US0615",1.33432927115684,1.09463770045669,1,0.310117596419193,-0.242587827525748,5,2.05542626600734,1.34985248724291,1,-0.813807161178605,-0.477448108648385,5,-0.681484736011237,-0.177234804688519,5,-0.562631975435589,0.0919139378096278,5,-0.505621656066198,-0.476788664254464,5,-0.559658619639342,-0.108836896161532,5,-0.443675676290372,-0.0785577376375918,5,0.37875062620266,0.144515344643641,5,0.78062561283252,-0.0661031299450176,5,-0.8455382730226,-0.562843627094699,5,0.00375661683001846,0.0705483540261842,5
"16","5001600US1802",-0.647989923375176,-0.378005279538487,5,-1.1145220465973,-0.380958459935629,5,-1.19595707115071,-0.59004037316303,5,-0.133281305473638,0.0689631022427287,5,-0.704544410232887,-0.268609258080133,5,-0.0601977619074777,-0.0371842061175974,5,-0.908796729402407,-0.760470226364926,5,-0.188190783893585,-0.236247135368101,5,-0.691715898945143,-0.364851361673607,5,3.51660349385697,1.91405240493871,1,-0.129085592690207,-0.0859510871175452,5,-0.294778064863537,-0.237004548207306,5,-0.482650268400669,-0.184938994152954,5
"17","5001600US1809",-0.366325721491302,-0.382421383144831,5,-0.351995538765846,-0.329378859052136,5,-0.912966104958933,-0.658494251422149,5,0.414454540205278,-0.0627818789397595,5,-0.0682042258463449,-0.22276117392336,5,-0.31149378495692,-0.504898994690857,5,-0.243797981602973,-0.431487388241077,5,-0.336144994003769,-0.165079937490285,5,0.0227626307756856,-0.171663821146744,5,1.35481672936506,1.35232648071556,1,-0.604455320960496,0.138462219621019,5,0.0579756896424902,0.177322133480738,5,-0.0158331747761028,0.763999779184675,5
"18","5001600US1806",-0.895250260702669,-0.28451991289535,5,-0.878119294212137,0.120742642859261,5,-1.04879599500308,-0.275235556621614,5,0.104257529422736,-0.0481698098711934,5,-0.418155336136937,-0.199207901959388,5,-0.805120146195487,-0.399569323145988,5,-0.429635668680454,-0.529666344907406,5,-0.0430189655428357,-0.401344315052887,5,0.100536767893688,-0.447045703556339,5,2.4292045682828,1.23086581236801,1,-0.487301205907842,0.336324657597028,5,-0.111413211974068,0.127965551886911,5,-0.289145725157571,0.179122953047478,5
"19","5001600US1808",-0.433913159715115,-0.49645745071591,5,-0.976618348702888,-0.777717303875732,2,-1.08486203268762,-1.09910319313521,2,-0.0699119867077018,0.244765218634653,5,-0.300803300297078,-0.537756917432227,5,-0.455904796237071,-0.153119314785421,5,-0.294317971097273,-0.275925966236021,5,0.407826431625232,0.39565574893706,5,-0.0950971341052994,0.0275295702934457,5,2.08779804740497,1.55231723649401,1,-0.135719246502653,-0.273392057231225,5,-0.264596957639993,0.165134732963423,5,0.117841788219503,0.312259504337616,5
"20","5001600US0653",0.231254972059787,0.00172938969323214,5,-0.0929710785968053,-0.252229516151228,5,0.841449924346883,0.820310426622379,5,0.184568304070145,-0.413279764679522,5,1.03330200182852,0.857651000524295,5,0.647489080219347,0.618240585280598,5,1.06907378133574,0.15295320824274,5,-0.652547153432679,-0.11649215412533,5,-0.91651834946467,0.100040033554337,5,-0.617976935040176,-0.237266264306458,5,-0.655180930330679,-0.351492863450688,5,-0.387895176092279,-0.107176341162829,5,-0.447660595867316,-0.459473351980262,5
"21","5001600US0647",0.130979807217433,-0.210889932505663,5,0.0541098555594744,0.125157022201722,5,0.217840692352348,0.250384002694579,5,-0.259350825494042,-0.735195392879044,5,0.671976894343625,0.415761521900107,5,1.2705895870149,0.754514937687049,1,-0.401233901841455,-0.650072274657402,5,-0.57062726078552,-0.515199851401567,5,-0.570468433289749,-0.059289681350444,5,0.343269934156093,0.521858381822981,5,0.593749650771555,2.24046057065697,1,-0.564797485841044,-0.00140350157682684,5,0.615472556509297,0.403755737672407,5
"22","5001600US0631",-0.739266713157523,-0.251632946583198,5,-0.60473615854402,-0.576743828120752,5,-0.37650629078529,-0.175962451232296,5,0.401376408844502,-0.35601691764729,5,-0.406663642683544,0.626716911009937,5,0.371840399888176,0.712370734445585,5,0.280781059705128,0.0392035517371777,5,-0.533480791173414,-0.241472485205539,5,0.231780976049623,0.706635206824874,5,-0.310848629931239,-0.435912971568207,5,0.854130542518536,0.691119682176086,5,0.748805878096148,0.672148603404401,5,2.41295008605838,1.57233953714596,1
"23","5001600US0603",-0.546748896727187,0.00429974233336147,5,-0.830073957458723,0.155049411225347,5,-0.520945227075607,0.304508624349499,5,0.325148922899715,-0.0862174979404437,5,0.00928949391689985,0.172825969594433,5,-0.640462736091845,0.544449023164765,5,1.30903946700076,0.983364323698337,1,1.52341981637137,0.133296983897592,5,0.462823705825605,0.389681037806643,5,-0.545824100334132,-0.693224816293257,5,-0.403582094046559,-0.201289541119432,5,0.161552342529956,-0.00551674321442835,5,0.158498530256036,-0.118366503990351,5
"24","5001600US0621",-1.30825989166673,-0.520400034714813,5,-1.8470816375136,-0.962641505369649,2,-1.29993197828574,-0.490027177281459,5,-1.4154974167498,0.0372824562892788,5,-0.879650941686345,0.189541832780874,5,-0.603233666201546,0.0662958915507636,5,0.428661201906665,0.550543604767277,5,10.395321737717,3.15926122587921,1,-0.70744382933844,0.0124848191876023,5,-0.776675211017079,-0.531232850785274,5,1.13564323759121,0.376818606119766,5,-0.55061047245193,-0.280274690918175,5,-0.112481161878029,-0.493382955366464,5
"25","5001600US0648",0.219349894303294,0.112500696024574,5,1.87381102113378,0.544417482864377,1,1.17209104385482,0.918873429142777,1,-0.922740658263379,-0.751065903132388,5,0.326061824461612,0.673696086081039,5,1.02924337464657,0.729025925637755,5,-0.877413123947159,-0.676423297551532,5,-0.541815206694934,-0.480795795661077,5,-0.823395218673752,-0.290137736580502,5,0.226333255919637,0.452784987514327,5,1.10639036036223,0.96496767119392,1,-0.185586167181359,-0.5085569919597,5,-1.13175485549239,-0.737449053810305,2
"26","5001600US0610",-0.579229680093567,0.212888611224416,5,-1.00905422256817,-0.345826652467702,5,-0.394567043128455,0.476270421258505,5,-0.513495099743798,-0.455706880665491,5,-0.530274157034499,-0.115497486847295,5,-0.36867993180716,0.00989168586267217,5,-0.357203528641718,0.0938984831159312,5,1.02507266230586,0.742013832388124,1,0.892623399619961,0.363893177674688,5,0.390383484193915,0.0536915087687507,5,1.83022060252677,0.170957577939991,5,0.842954469478386,-0.273867903740864,5,1.06728135942465,0.0041786305483878,5
"27","5001600US0501",-0.542158251486384,-0.506958619371556,5,-1.00092333546434,-0.740769390637698,2,-1.37696037098904,-0.876678821300295,2,0.504396042368126,0.422390384641487,5,-0.892287565084796,-0.381266254182491,5,-0.0920884573499856,-0.010338377100497,5,0.114243253415079,0.207409809547,5,1.26952549159267,0.249037568996109,5,0.0159346803043467,-0.0839045022396142,5,0.978204026694788,0.548645499026349,5,-0.00550714875775944,0.00515077531763981,5,0.595626888177148,0.576632624503323,5,0.414924498913998,1.01243900882691,5
"28","5001600US0503",-0.668247568888007,-0.420181476148914,5,-0.74262157959724,-0.740010441791369,5,-0.466981613227562,-1.0598640826281,5,-0.290037411922303,0.510590246182951,5,-0.444529331177173,-0.356844329066213,5,-0.21800012875193,0.069363891779873,5,-0.894604834625851,0.155787864535867,5,-0.0735706132255988,0.66237154425155,5,0.219649913872077,0.20488183563942,5,1.07035515454437,0.571075983191186,5,-0.0462030752868456,-0.290490937381765,5,2.31572999493104,0.561576980830928,1,0.300297836004678,0.257769749099053,5
"29","5001600US0504",-0.866730080569364,-0.374927901910937,5,-1.14920791723611,-0.659714952013933,2,-1.24423307283723,-0.900474309619652,2,0.291738762156327,0.426708532329545,5,-0.70975504179503,-0.353993013579675,5,-0.442854313606198,0.14284620019543,5,0.231817967537491,0.384424139181057,5,0.982855980567985,0.705226886605379,1,0.37753675045614,0.331881632713382,5,1.36455204165288,0.225062389371195,5,-0.897416707514748,-0.148415061596265,5,0.561269666532415,0.70239816975261,5,0.110919857058716,0.210563460519302,5
"30","5001600US0502",0.60106085418168,-0.692378633647918,5,-0.0301656996734655,-0.964250944099229,5,-0.538226680943012,-1.02939168568461,5,1.03385401935808,0.168699130867384,5,-0.406253821828505,-0.682190646019,5,0.536744778223068,-0.250980966569371,5,0.49570512177216,-0.182847871224427,5,-0.201838289687367,0.726270286311687,5,-0.276917109565563,0.204373781544188,5,-0.449552500545643,1.13770374096401,5,-0.233013729097259,-0.316375643853118,5,0.675647189306203,1.15754218321354,5,0.109060219060627,0.275380730659131,5
"31","5001600US1801",-0.638470438804105,-0.785193603467278,5,-0.721376425584846,-1.15437587504095,2,-0.603683573532777,-1.24054555948227,2,0.159797107308468,-0.807439465749759,5,0.185397756984069,-1.05193164652192,5,0.0669581751855147,-1.29302038718577,5,-0.578349938556089,-0.883330510817938,5,-0.564018592306228,-0.289867755141024,5,0.104219900767006,-1.16988590720126,5,1.33728976903838,1.19320843899171,1,-0.445098534816368,-1.06502622786684,5,-0.0967549144033667,-1.33429645417944,5,0.85133169719105,-0.203656834203033,5
"32","5001600US0634",1.90490895128484,3.7339277756638,1,-0.725082552772559,0.18508181713877,5,0.3138678746941,0.920222689759774,5,-1.20926239820836,-0.45880935734921,5,2.08686823740932,0.746598307317229,1,2.9460094639126,1.09001379698537,1,-1.05318454243729,-0.777576078261862,2,-0.593135632760087,-0.610218145583502,5,0.440505188065167,-0.909550351514753,5,-0.0107609111602554,-0.33193554702165,5,1.03056860990883,1.10694653840094,1,-0.0453254917736919,-0.796157253978895,5,-0.424119689126352,-0.0407597112836376,5
"33","5001600US0652",1.04865906958531,-0.119613394398221,5,0.566465223189427,-0.245223397465651,5,2.13307818520651,0.619268322262617,1,0.0632785007178141,-0.490699076330647,5,0.282143790086726,0.998891844125829,5,-0.658276582998993,0.929262118491045,5,-0.147462442235901,0.305096948088044,5,-0.638687642468598,-0.17112885573774,5,-1.71495706896844,0.198118371697701,5,0.161209159075985,-0.316064664169105,5,-0.507675828479846,-0.0751082530825467,5,-1.59037549893874,0.116900014345688,5,-1.1020638092214,-0.491697950845967,5
"34","5001600US0630",5.35114480657586,3.67002956864519,1,1.04082910010929,0.403194635964641,5,1.24355779898717,0.713458832223952,1,-0.38945206551997,-0.608896287379164,5,0.595515844330392,0.510192061699245,5,1.5413376227978,1.09408019988076,1,-1.18325379209556,-0.466566742716615,5,-0.635021929375914,-0.0715214687388572,5,-0.726031265363198,-0.337785819949979,5,-0.682386482412295,-0.312653420172867,5,-0.19055786511218,0.121032114535413,5,-0.871189117757822,-0.66614131554769,5,-1.12549883085389,-0.673382813377311,2
"35","5001600US0618",4.42302227027768,1.50815797030605,1,-0.0616742500469692,-0.578898337447011,5,2.81777369064048,1.60451286040373,1,-0.423755544607661,-0.770365305799914,5,-0.639240535074287,0.0491854428798289,5,-0.729525952551145,-0.328769297894252,5,-1.10001233764536,-0.620163887121198,5,-0.57061220668761,0.669781491243061,5,-1.00072293773793,-0.472392701847142,5,0.681357236254917,0.4570932814467,5,-1.09427453492882,-0.330558160331123,5,-1.86714249771498,-0.873320403157168,2,-1.77099827624659,-0.710992751432292,2
"36","5001600US0620",-0.405809050434366,0.620143130401833,5,-1.19215876546708,-0.976063818483703,2,-0.307579176175084,0.401679496280196,5,-0.27055125494934,-0.548302271069305,5,0.676657272517792,-0.123275108114821,5,-0.196737015655976,-0.0739377798399977,5,-0.072723600322537,-0.22209685037135,5,4.35365623607297,3.04043365220402,1,0.156317151498468,-0.183450792639452,5,-0.654743618660909,0.0587972061349712,5,0.383994360728147,-0.0905399579423295,5,-0.487223654654077,-0.716577893298337,5,-1.08091498251525,-0.758810057036719,2
"37","5001600US0642",-0.329276896139747,-0.180690528562919,5,-0.224015939438208,0.0274584985252746,5,-0.0752894353766677,0.385692242724592,5,-0.397519856070392,-0.606047960289913,5,0.101194110008558,0.483377186750423,5,-0.0183524867421448,0.447024650600491,5,0.392296830773153,-0.327512914544406,5,-0.47121148749704,-0.249550119678377,5,1.31829207703659,0.349911108500046,5,0.0287766084096077,-0.00567647522518256,5,0.962288904485036,1.16394280780837,1,0.554445324775176,0.258902297446766,5,0.111498162122078,0.332768427934159,5
"38","5001600US0625",1.90966380252977,1.9196372397752,1,0.424771297494016,-0.14428452605033,5,-0.0678621974489683,0.258163245180006,5,-0.155919599056739,-0.281959784255688,5,-0.148542429966751,0.630242753093659,5,0.609463921009835,1.1173006355644,1,0.219906383428149,-0.0102195658427853,5,-0.460434282954232,0.534261905629138,5,0.242196269906266,-0.0336561464720248,5,0.0652084697443594,-0.580759194251129,5,-0.261696322833847,0.0987469646839,5,-0.0979351667269407,-0.319524613367418,5,-0.171817022026717,-0.290263559480401,5
"39","5001600US2204",-0.50148255332309,-0.635822359772684,5,-0.91271264965236,-0.800748177655762,2,-0.851425569674189,-0.864863757985668,2,0.459372219261862,0.173916205816274,5,0.115587457700696,-0.278853908712969,5,0.888856526178129,0.254716350198059,5,0.839289538429809,0.0360095995385413,5,1.24739250602749,1.17996281322708,1,0.502843850379267,1.01715969181553,5,-0.466079128638662,0.292628730220986,5,-0.500706605924288,-0.0474814760631997,5,0.363471121728601,0.405865064592334,5,0.227817201494767,0.0501984923177129,5
"40","5001600US2202",-0.326568399302491,-0.402856144024169,5,-0.804398750484615,-0.185864910905223,5,-0.293547005070782,-0.145985740954934,5,-0.0374900817333097,-0.00583337057973195,5,1.86220512327275,0.0420236656462272,5,0.188508898592355,0.304068797226459,5,0.448196810430019,0.249757689633331,5,-0.173342049640102,0.289888663815832,5,0.764563731934478,1.4875919064074,5,-0.730826197761737,-0.411884911091648,5,-0.567964371228765,0.489873563488592,5,0.210417642174074,0.01549477347224,5,0.813970382911259,0.143432864592695,5
